EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,cost1,cost2,score
825,79,java-expert+java-intermediate+java-beginner,java-beginner,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,True,a,True,False,870,898,1.3
1133,751,java-intermediate+java-beginner,java-intermediate,8/21/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,bmw,customer analytics,bfsi,,oan,False,a,False,False,900,916,1
2001,178,java-intermediate+java-beginner,java-intermediate,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,bfsi,aviation,fci,True,a+,True,True,850,866,1.5
1970,272,java-intermediate+java-beginner,java-intermediate,9/30/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,b+,True,False,885,913,1.15
1156,369,java-intermediate+java-beginner,.net-beginner,10/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,,netenvironment,gaming,life sciences,cdd,False,b,True,False,1000,1000,0
1881,263,java-intermediate+java-beginner,java-intermediate,9/21/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a+,True,False,870,910,1.3
1636,814,java-intermediate+java-beginner,java-intermediate,9/12/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,bfsi,,oan,False,b+,False,False,900,916,1
1247,599,java-intermediate+java-beginner,.net-beginner+ wpf-beginner,11/11/2016 12:00:00 AM,1/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,nubridges,aviation solutions,bfsi,,mfr,False,a,True,False,1000,1000,0
1913,809,java-intermediate+java-beginner,java-intermediate,6/30/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,bfsi,,oan,False,a+,False,False,900,916,1
1796,516,java-intermediate+java-beginner,java-intermediate,1/15/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,900,908,1
1276,501,java-intermediate+java-beginner,java-intermediate,4/15/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b,False,False,900,920,1
1823,204,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,,aviation,fci,False,a+,True,False,870,878,1.3
1030,522,java-intermediate+java-beginner,java-intermediate,6/6/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,905,913,0.95
1118,521,java-intermediate+java-beginner,java-intermediate,6/1/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,ja,customer analytics,gaming,,rci,False,a,False,False,900,908,1
2131,750,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,gaming,,oan,True,a+,False,True,850,866,1.5
967,778,java-intermediate+java-beginner,.net-intermediate+ sql server-intermediate,5/20/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,gaming,energy & utilities,epf,False,b+,False,False,1000,1000,0
1827,11,java-intermediate+java-beginner,java-beginner,4/22/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,False,b,True,False,870,894,1.3
1825,499,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,ifs bank,customer analytics,bfsi,,rci,True,a+,False,True,850,870,1.5
1572,792,java-intermediate+java-beginner,.net-intermediate+ wpf-intermediate,6/28/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,bfsi,energy & utilities,epf,False,b+,False,False,1000,1000,0
1116,808,java-intermediate+java-beginner,java-intermediate,4/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,qwerty,customer analytics,bfsi,,oan,False,a,False,False,900,916,1
1956,205,java-intermediate+java-beginner,java-intermediate,6/17/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,bfsi,aviation,fci,True,a+,True,False,870,878,1.3
1537,795,java-intermediate+java-beginner,.net-intermediate+ sql server-intermediate,7/1/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,bfsi,energy & utilities,epf,False,b+,False,False,1000,1000,0
1152,797,java-intermediate+java-beginner,.net-intermediate+ sql server-intermediate,4/8/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,bfsi,energy & utilities,epf,False,b,False,False,1000,1000,0
1623,506,java-intermediate+java-beginner,java-intermediate,6/20/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,bfsi,,rci,False,a+,False,False,900,920,1
1487,820,java-intermediate+java-beginner,.net-intermediate+ sql server-intermediate,6/1/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,gaming,energy & utilities,epf,False,b+,False,False,1000,1000,0
1313,273,java-intermediate+java-beginner,java-intermediate,5/12/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,admiral,nagarro,gaming,gaming,mre,False,a,True,False,890,918,1.1
2063,514,java-intermediate+java-beginner,java-intermediate,5/2/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,True,a+,False,True,850,858,1.5
1687,274,java-intermediate+java-beginner,java-intermediate,6/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,b+,True,False,890,918,1.1
1323,833,java-intermediate+java-beginner,.net-intermediate+ sharepoint-beginner,6/1/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,gaming,energy & utilities,epf,False,b,False,False,1000,1000,0
1720,264,java-intermediate+java-beginner,java-intermediate,5/27/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a+,True,False,870,910,1.3
1533,31,java-intermediate+java-beginner,.net-intermediate+ sharepoint-beginner,5/20/2016 12:00:00 AM,1/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,sne,gaming,,uid,False,b+,False,False,1000,1000,0
2199,583,java-beginner,java-beginner,2/15/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,ecommerce,aviation,flm,True,a+,True,False,870,938,1.3
2324,712,java-beginner,java-beginner,3/11/2016 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,gaming,,sne,False,b,False,False,900,920,1
2919,810,java-beginner,java-beginner,4/8/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,blackbaud,customer analytics,ecommerce,,oan,False,b,False,False,900,916,1
2298,846,java-beginner,.net-beginner+ wpf-beginner,4/29/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,gaming,energy & utilities,epf,False,b+,False,False,1000,1000,0
3927,504,java-beginner,java-beginner,4/29/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,ecommerce,,rci,False,a,False,False,900,920,1
3374,687,java-beginner,java-beginner,4/30/2016 12:00:00 AM,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,gaming,,sne,False,b+,False,False,900,940,1
3939,45,java-beginner,java-beginner,5/13/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,aviation,aviation,fci,False,a,True,False,870,878,1.3
2598,770,java-beginner,.net-expert+ sharepoint-expert,5/13/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,ecommerce,energy & utilities,epf,False,b+,False,True,1000,1000,0
3268,582,java-beginner,java-beginner,5/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,swissair,lufthansa,aviation,aviation,flm,False,b+,True,False,880,948,1.2
3592,66,java-beginner,java-beginner,5/24/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a,True,False,875,935,1.25
2658,816,java-beginner,java-beginner,5/30/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,gaming,,oan,False,b,False,False,900,916,1
3425,805,java-beginner,java-beginner,5/31/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,gaming,,oan,False,b+,False,False,900,916,1
2177,65,java-beginner,java-beginner,5/31/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,True,a+,True,False,870,930,1.3
2334,67,java-beginner,java-beginner,6/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b,True,False,870,930,1.3
2877,68,java-beginner,java-beginner,6/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b,True,False,870,930,1.3
2409,96,java-beginner,android-intermediate,6/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,blackbaud,aviation solutions,ecommerce,aviation,fci,False,b,True,False,1000,1000,0
3608,510,java-beginner,java-beginner,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,ecommerce,,rci,False,a,False,False,900,920,1
3128,811,java-beginner,java-beginner,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,ecommerce,,oan,False,b+,False,False,900,916,1
1927,46,java-beginner,java-beginner,6/3/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,aviation,aviation,fci,True,a+,True,False,870,878,1.3
2342,852,java-beginner,.net-beginner+ sharepoint-beginner,6/3/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,swissair,tbx,aviation,energy & utilities,epf,False,b,False,False,1000,1000,0
2312,323,java-beginner,.net-beginner+ sharepoint-beginner,6/8/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,swissair,sne,aviation,,wms,False,b+,False,False,1000,1000,0
2768,692,java-beginner,java-beginner,6/8/2016 12:00:00 AM,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,nagarro,nagarro,gaming,,sne,False,b,False,False,900,940,1
3409,47,java-beginner,java-beginner,6/8/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,nagarro,aviation solutions,gaming,aviation,fci,True,a+,True,False,870,878,1.3
2235,48,java-beginner,java-beginner,6/8/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,nagarro,aviation solutions,gaming,aviation,fci,True,a+,True,False,870,878,1.3
3364,817,java-beginner,java-beginner,6/8/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,nagarro,customer analytics,gaming,,oan,False,b+,False,False,900,916,1
3661,49,java-beginner,java-beginner,6/20/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,swissair,aviation solutions,aviation,aviation,fci,True,a+,True,False,870,878,1.3
2653,523,java-beginner,java-beginner,6/20/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,aviation,,rci,False,b,False,False,900,908,1
3326,579,java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,a,True,False,870,938,1.3
3002,518,java-beginner,java-beginner,6/20/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,aviation,,rci,False,b+,False,False,900,908,1
2311,851,java-beginner,.net-beginner+ sharepoint-beginner,6/23/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,ecommerce,energy & utilities,epf,False,b+,False,False,1000,1000,0
3281,524,java-beginner,java-beginner,6/23/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,ecommerce,,rci,False,b+,False,False,900,908,1
2712,507,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,aviation,,rci,False,b,False,False,900,920,1
3636,584,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,gaming,aviation,flm,True,a+,True,False,870,938,1.3
3142,512,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,a,False,False,900,920,1
3230,503,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b+,False,False,900,920,1
3631,585,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,ecommerce,aviation,flm,True,a+,True,False,870,938,1.3
2756,517,java-beginner,java-beginner,10/30/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b,False,False,900,908,1
3690,78,java-beginner,java-beginner,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,a,True,False,870,898,1.3
2657,773,java-beginner,.net-intermediate+ wpf-intermediate,3/31/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,ecommerce,energy & utilities,epf,False,b,False,False,1000,1000,0
3789,776,java-beginner,.net-intermediate+ wpf-intermediate,5/31/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,gaming,energy & utilities,epf,False,a,False,False,1000,1000,0
702,779,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,.net-intermediate+ wpf-intermediate,1/29/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,gaming,energy & utilities,epf,False,b+,False,False,1000,1000,0
509,270,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-intermediate+ oracle-intermediate,2/12/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b+,True,False,880,908,1.2
811,528,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,4/15/2016 12:00:00 AM,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,True,880,888,1.2
173,1,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,4/30/2016 12:00:00 AM,5/1/2016 12:00:00 AM,10/30/2016 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,True,a+,True,True,845,865,1.55
325,260,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert,5/10/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,True,a+,True,True,820,880,1.8
223,468,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,5/13/2016 12:00:00 AM,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,ecommerce,,fdp,True,a+,False,True,885,909,1.15
726,796,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,.net-intermediate+ wpf-intermediate,5/13/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,shopperstop,tbx,ecommerce,energy & utilities,epf,False,b,False,False,1000,1000,0
288,819,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,.net-intermediate+ wpf-intermediate,5/13/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,aviation,energy & utilities,epf,False,b+,False,False,1000,1000,0
208,275,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert,5/20/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,nagarro,nagarro,gaming,gaming,rmc,True,a,True,True,855,875,1.45
786,27,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,b,True,True,880,896,1.2
571,51,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,gaming,bfsi,onb,False,a,True,True,905,941,0.95
746,467,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/10/2016 12:00:00 AM,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,gaming,,fdp,False,a,False,True,900,924,1
316,30,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/13/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,b+,True,True,890,926,1.1
659,28,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,shopperstop,ifs bank,ecommerce,bfsi,onb,False,a,True,True,895,931,1.05
301,465,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/28/2016 12:00:00 AM,9/1/2016 12:00:00 AM,12/31/2016 12:00:00 AM,shopperstop,customer analytics,ecommerce,,fdp,True,a+,False,True,870,882,1.3
734,136,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,True,880,888,1.2
583,847,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,.net-beginner+ sharepoint-beginner,6/28/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,aviation,energy & utilities,epf,False,b+,False,False,1000,1000,0
452,848,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,.net-beginner+ sharepoint-beginner,6/30/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,blackbaud,tbx,ecommerce,energy & utilities,epf,False,b+,False,False,1000,1000,0
665,29,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,6/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,gaming,bfsi,onb,False,a,True,True,895,931,1.05
166,179,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert,12/30/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,aviation,aviation,fci,True,a+,True,True,860,876,1.4
