EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,cost1,cost2457,7,java-expert+java-intermediate+java-beginner,android-expert,12/2/2017 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,landmark,ifs bank,ecommerce,bfsi,onb,1000,1000
625,768,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,.net-intermediate+ sharepoint-intermediate,7/16/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,blackbaud,tbx,media & entertainment,energy & utilities,epf,898,898
730,327,.net-expert+ sharepoint-expert+.net-intermediate+.net-beginner+ sharepoint-intermediate+ sharepoint-beginner,.net-intermediate+ sharepoint-intermediate,1/1/2017 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,sne,energy & utilities,,wms,903,903
790,864,.net-expert+ wpf-expert+.net-intermediate+.net-beginner+ wpf-intermediate+ wpf-beginner,.net-expert+ wpf-expert,7/16/2016 12:00:00 AM,9/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,blackbaud,public sector,ecommerce,aut,854,854
1769,330,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-intermediate,4/2/2017 12:00:00 AM,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,sne,sne,,,wms,863,863
1875,329,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-intermediate,4/2/2017 12:00:00 AM,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,sne,sne,public sector,,wms,883,883
1574,328,.net-intermediate+ sharepoint-intermediate+.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-intermediate,4/2/2017 12:00:00 AM,7/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,sne,sne,public sector,,wms,878,878
3689,290,.net-beginner+ sharepoint-beginner,.net-beginner+ sharepoint-beginner,12/2/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,sne,,,wms,878,878
2569,293,.net-beginner+ sharepoint-beginner,.net-beginner+ sharepoint-beginner,12/2/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,sne,sne,,,wms,883,883
2639,321,.net-beginner+ sharepoint-beginner,.net-beginner+ sharepoint-beginner,12/2/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,sne,sne,,,wms,873,873
2847,319,.net-beginner+ sharepoint-beginner,.net-beginner+ sharepoint-beginner,12/2/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,sne,sne,,,wms,878,878
3192,771,.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-intermediate,12/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,sne,tbx,,energy & utilities,epf,1000,1000
3978,780,.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-intermediate,1/2/2018 12:00:00 AM,8/1/2016 12:00:00 AM,12/31/2016 12:00:00 AM,ge,tbx,,energy & utilities,epf,1000,1000
2082,833,.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-beginner,12/2/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,sne,tbx,,energy & utilities,epf,1000,1000
2761,784,.net-beginner+ sharepoint-beginner,java-beginner+ mongodb-beginner,1/2/2018 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,ge,nagarro,media & entertainment,,san,1000,1000
2666,834,.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-beginner,1/2/2018 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,ge,tbx,,energy & utilities,epf,1000,1000
2991,835,.net-beginner+ sharepoint-beginner,.net-intermediate+ sharepoint-beginner,1/2/2018 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,ge,tbx,publishing,energy & utilities,epf,1000,1000
2672,852,.net-beginner+ sharepoint-beginner,.net-beginner+ sharepoint-beginner,1/2/2018 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,ge,tbx,,energy & utilities,epf,1000,1000
3785,716,.net-beginner+ sharepoint-beginner,java-beginner+ mongodb-beginner,1/2/2018 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,ge,nagarro,,,sne,1000,1000
3790,720,.net-beginner+ sharepoint-beginner,java-beginner+ mongodb-beginner,4/2/2017 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,,,sne,1000,1000
3969,853,.net-beginner+ sharepoint-beginner,.net-beginner+ sharepoint-beginner,12/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,,energy & utilities,epf,1000,1000
3759,788,.net-beginner+ sharepoint-beginner,java-beginner+ mongodb-beginner,12/2/2017 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,netenvironment,nagarro,,,san,1000,1000
2830,846,.net-beginner+ mongodb-beginner,.net-beginner+ wpf-beginner,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,,energy & utilities,epf,1000,1000
3092,823,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,,energy & utilities,epf,1000,1000
2449,773,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,publishing,energy & utilities,epf,1000,1000
3349,776,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,media & entertainment,energy & utilities,epf,1000,1000
2183,792,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,publishing,energy & utilities,epf,1000,1000
2017,794,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,media & entertainment,energy & utilities,epf,1000,1000
2019,796,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,,energy & utilities,epf,1000,1000
2809,819,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,,energy & utilities,epf,1000,1000
2155,821,.net-beginner+ mongodb-beginner,.net-intermediate+ wpf-intermediate,9/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,energy & utilities,energy & utilities,epf,1000,1000
2969,708,.net-beginner+ mongodb-beginner,java-intermediate+ mongodb-intermediate,9/2/2017 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,netenvironment,nagarro,,,sne,1000,1000
3211,770,.net-beginner+ mongodb-beginner,.net-expert+ sharepoint-expert,10/1/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,,energy & utilities,epf,1000,1000
3901,764,.net-beginner+ mongodb-beginner,.net-expert+ wpf-expert,10/1/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,,energy & utilities,epf,1000,1000
2831,763,.net-beginner+ mongodb-beginner,.net-expert+ sharepoint-expert,1/2/2018 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,tbx,,energy & utilities,epf,1000,1000
2228,8,.net-beginner+ mongodb-beginner,android-expert,1/2/2018 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,ecova,ifs bank,energy & utilities,bfsi,onb,1000,1000
2929,31,.net-beginner+ mongodb-beginner,.net-intermediate+ sharepoint-beginner,1/2/2018 12:00:00 AM,1/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,sne,,,uid,1000,1000
