2199,java-beginner,2/15/2016 12:00:00 AM,java-beginner,523,RCI,Real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,578,860
2324,java-beginner,3/11/2016 12:00:00 AM,java-beginner,202,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,817,870
2919,java-beginner,4/8/2016 12:00:00 AM,java-beginner,201,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,816,870
2298,java-beginner,4/29/2016 12:00:00 AM,java-beginner,200,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,815,870
3927,java-beginner,4/29/2016 12:00:00 AM,java-beginner,526,RCI,Real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,581,890
3374,java-beginner,4/30/2016 12:00:00 AM,java-beginner,199,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,812,870
3939,java-beginner,5/13/2016 12:00:00 AM,java-beginner,525,RCI,Real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,580,890
2598,java-beginner,5/13/2016 12:00:00 AM,java-beginner,198,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,811,870
3268,java-beginner,5/20/2016 12:00:00 AM,java-beginner,197,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,810,870
3592,java-beginner,5/24/2016 12:00:00 AM,java-beginner,511,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,84,895
2658,java-beginner,5/30/2016 12:00:00 AM,java-beginner,89,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,809,870
3425,java-beginner,5/31/2016 12:00:00 AM,java-beginner,88,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,806,870
2177,java-beginner,5/31/2016 12:00:00 AM,java-beginner,816,OAN,Online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,517,860
2334,java-beginner,6/1/2016 12:00:00 AM,java-beginner,87,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,805,870
2877,java-beginner,6/1/2016 12:00:00 AM,java-beginner,86,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,804,870
2409,java-beginner,6/1/2016 12:00:00 AM,java-beginner+ mongodb-beginner,790,SAN,SANA,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,784,1000
3608,java-beginner,6/1/2016 12:00:00 AM,java-beginner,524,RCI,Real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,579,890
3128,java-beginner,6/1/2016 12:00:00 AM,java-expert+ mongodb-expert,783,SAN,SANA,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,782,1000
1927,java-beginner,6/3/2016 12:00:00 AM,java-beginner,810,OAN,Online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,510,860
2342,java-beginner,6/3/2016 12:00:00 AM,java-expert+ mongodb-expert,782,SAN,SANA,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,781,1000
2312,java-beginner,6/8/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,779,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,778,1000
2768,java-beginner,6/8/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,776,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,775,1000
3409,java-beginner,6/8/2016 12:00:00 AM,java-beginner,512,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,85,855
2235,java-beginner,6/8/2016 12:00:00 AM,java-beginner,712,SNE,S98,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,582,855
3364,java-beginner,6/8/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,36,UID,UI re-design,11/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,773,1000
3661,java-beginner,6/20/2016 12:00:00 AM,java-beginner,817,OAN,Online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,518,850
2653,java-beginner,6/20/2016 12:00:00 AM,.net-expert+ wpf-expert,110,INF,Informatics,9/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,763,1000
3326,java-beginner,6/20/2016 12:00:00 AM,java-beginner,692,SNE,S98,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,503,895
3002,java-beginner,6/20/2016 12:00:00 AM,java-beginner,85,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,752,870
2311,java-beginner,6/23/2016 12:00:00 AM,java-beginner,84,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,716,870
3281,java-beginner,6/23/2016 12:00:00 AM,java-beginner,83,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,711,870
2712,java-beginner,6/28/2016 12:00:00 AM,java-beginner,82,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,691,870
3636,java-beginner,6/28/2016 12:00:00 AM,java-beginner,690,SNE,S98,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,502,850
3142,java-beginner,6/28/2016 12:00:00 AM,java-beginner,513,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,86,895
3230,java-beginner,6/28/2016 12:00:00 AM,.net-expert+ sql server-expert,902,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,602,1000
3631,java-beginner,6/28/2016 12:00:00 AM,java-beginner,687,SNE,S98,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,501,850
2756,java-beginner,10/30/2016 12:00:00 AM,java-beginner,81,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,689,870
3690,java-beginner,12/31/2016 12:00:00 AM,java-beginner,80,ONB,Online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,686,870
2657,java-beginner,3/31/2017 12:00:00 AM,.net-beginner+ wpf-beginner,599,MFR,Multi-facility reporting,1/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,598,1000
3789,java-beginner,5/31/2017 12:00:00 AM,.net-beginner+ wpf-beginner,598,MFR,Multi-facility reporting,1/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,597,1000
702,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,1/29/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,270,MRE,Mobile re-design,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,722,870
509,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,2/12/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,262,MRE,Mobile re-design,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,546,870
811,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,4/15/2016 12:00:00 AM,java-expert+ oracle-expert,534,FLM,Flight maintenace,7/3/2016 12:00:00 AM,12/1/2016 12:00:00 AM,466,800
173,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,4/30/2016 12:00:00 AM,java-expert+ oracle-expert,1,ONB,Online banking,5/1/2016 12:00:00 AM,10/30/2016 12:00:00 AM,0,800
325,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/10/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,295,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,53,895
223,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/13/2016 12:00:00 AM,java-expert+ oracle-expert,468,FDP,Front desk payment resolution,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,533,850
726,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/13/2016 12:00:00 AM,java-expert+ oracle-expert,467,FDP,Front desk payment resolution,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,527,850
288,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/13/2016 12:00:00 AM,java-expert+ oracle-expert,465,FDP,Front desk payment resolution,9/1/2016 12:00:00 AM,12/31/2016 12:00:00 AM,467,850
208,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/20/2016 12:00:00 AM,java-expert+ oracle-expert,136,FLM,Flight maintenace,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,135,800
786,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/1/2016 12:00:00 AM,java-expert+ oracle-expert,51,ONB,Online banking,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,50,800
571,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/1/2016 12:00:00 AM,java-expert+ oracle-expert,50,ONB,Online banking,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,49,800
746,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/10/2016 12:00:00 AM,java-expert+ oracle-expert,30,ONB,Online banking,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,29,800
316,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/13/2016 12:00:00 AM,java-expert+ oracle-expert,29,ONB,Online banking,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,28,800
659,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,java-expert+ oracle-expert,528,FLM,Flight maintenace,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,464,800
301,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,726,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,743,895
734,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,54,ONB,Online banking,9/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,544,800
583,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,261,MRE,Mobile re-design,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,545,800
452,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/30/2016 12:00:00 AM,java-expert+ oracle-expert,28,ONB,Online banking,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,27,800
665,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/30/2016 12:00:00 AM,java-expert+ oracle-expert,27,ONB,Online banking,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,26,800
166,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,12/30/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,269,MRE,Mobile re-design,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,708,800
1888,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,12/13/2015 12:00:00 AM,java-intermediate+ oracle-intermediate,743,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,542,850
1765,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,12/31/2015 12:00:00 AM,java-intermediate+ oracle-intermediate,725,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,742,855
968,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,2/29/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,547,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,540,870
2253,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,2/29/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,379,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,297,880
1740,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,3/31/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,378,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,296,865
963,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,4/5/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,546,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,539,870
945,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,4/13/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,545,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,538,870
1745,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,4/15/2016 12:00:00 AM,.net-beginner+ wpf-beginner,481,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,480,1000
1003,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,4/16/2016 12:00:00 AM,.net-beginner+ wpf-beginner,480,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,479,1000
845,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,4/22/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,6,ONB,Online banking,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,5,870
1590,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,4/29/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,5,ONB,Online banking,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,4,870
1523,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,4,ONB,Online banking,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,3,870
1039,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,5/2/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,357,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,295,880
987,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,5/3/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,544,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,537,870
1794,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,5/25/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,543,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,536,870
1724,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,5/27/2016 12:00:00 AM,.net-beginner+ wpf-beginner,479,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,478,1000
859,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,5/31/2016 12:00:00 AM,java-intermediate,274,MRE,Mobile re-design,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,273,870
1891,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,299,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,260,855
1879,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,355,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,270,850
856,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,354,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,269,850
