EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,ResourceExp,RequiredExp,cost1,cost2,score
153,2521,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,10,6,900,900,1
710,2103,java-expert+java-intermediate+java-beginner,java-expert,6/30/2016 12:00:00 AM,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,True,11,10,845,845,1.55
152,522,java-expert+java-intermediate+java-beginner,java-intermediate,7/18/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,9,4,905,905,0.95
834,748,java-expert+java-intermediate+java-beginner,java-expert,7/22/2016 12:00:00 AM,7/22/2016 12:00:00 AM,12/31/2016 12:00:00 AM,icici,customer analytics,bfsi,,oan,True,a,False,True,10,10,860,860,1.4
760,2089,java-expert+java-intermediate+java-beginner,java-beginner,9/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,True,a,True,False,10,1,870,870,1.3
258,2268,java-expert+java-intermediate+java-beginner,java-expert,9/25/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a,True,True,15,10,865,865,1.35
783,749,java-expert+java-intermediate+java-beginner,java-expert,9/30/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,ifs bank,customer analytics,bfsi,,oan,True,a+,False,True,10,8,860,860,1.4
242,268,java-expert+java-intermediate+java-beginner,java-expert,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a,True,True,15,10,865,865,1.35
825,82,java-expert+java-intermediate+java-beginner,java-beginner,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,True,a,True,False,10,1,870,870,1.3
1133,814,java-intermediate+java-beginner,java-intermediate,8/21/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,bmw,customer analytics,bfsi,,oan,False,a,False,False,8,6,900,900,1
2001,2203,java-intermediate+java-beginner,java-intermediate,10/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,bfsi,aviation,fci,True,a+,True,False,5,5,870,870,1.3
1970,2264,java-intermediate+java-beginner,java-intermediate,9/30/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,b+,True,False,5,4,885,885,1.15
1881,263,java-intermediate+java-beginner,java-intermediate,9/21/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a+,True,False,6,4,870,870,1.3
1636,2814,java-intermediate+java-beginner,java-intermediate,9/12/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,bfsi,,oan,False,b+,False,False,6,6,900,900,1
1913,18,java-intermediate+java-beginner,java-beginner,6/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,a+,True,False,6,4,870,870,1.3
1796,2522,java-intermediate+java-beginner,java-intermediate,1/15/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,6,4,900,900,1
1276,501,java-intermediate+java-beginner,java-intermediate,4/15/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b,False,False,8,4,900,900,1
1823,499,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,a+,False,True,6,6,860,860,1.4
1030,516,java-intermediate+java-beginner,java-intermediate,6/6/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,9,4,905,905,0.95
1118,2274,java-intermediate+java-beginner,java-intermediate,6/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ja,nagarro,gaming,gaming,mre,False,a,True,False,8,4,890,890,1.1
2131,178,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,gaming,aviation,fci,True,a+,True,True,5,8,850,850,1.5
1827,2011,java-intermediate+java-beginner,java-beginner,4/22/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,False,b,True,False,6,2,870,870,1.3
1825,206,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,ifs bank,aviation solutions,bfsi,aviation,fci,True,a+,True,False,6,5,870,870,1.3
1116,500,java-intermediate+java-beginner,java-intermediate,4/15/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,qwerty,customer analytics,bfsi,,rci,False,a,False,False,8,6,900,900,1
1956,2178,java-intermediate+java-beginner,java-intermediate,6/17/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,bfsi,aviation,fci,True,a+,True,True,5,8,850,850,1.5
1623,2516,java-intermediate+java-beginner,java-intermediate,6/20/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,bfsi,,rci,False,a+,False,False,7,4,900,900,1
1313,2751,java-intermediate+java-beginner,java-intermediate,5/12/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,admiral,customer analytics,gaming,,oan,False,a,False,False,8,6,900,900,1
2063,750,java-intermediate+java-beginner,java-intermediate,5/2/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,gaming,,oan,True,a+,False,True,5,6,850,850,1.5
1687,2808,java-intermediate+java-beginner,java-intermediate,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,gaming,,oan,False,b+,False,False,6,6,900,900,1
1720,264,java-intermediate+java-beginner,java-intermediate,5/27/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a+,True,False,6,4,870,870,1.3
2199,585,java-beginner,java-beginner,2/15/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,ecommerce,aviation,flm,True,a+,True,False,5,1,870,870,1.3
2324,2712,java-beginner,java-beginner,3/11/2016 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,gaming,,sne,False,b,False,False,4,4,900,900,1
2919,507,java-beginner,java-beginner,4/8/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,blackbaud,customer analytics,ecommerce,,rci,False,b,False,False,3,3,900,900,1
3927,2586,java-beginner,java-beginner,4/29/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,ecommerce,aviation,flm,False,a,True,False,1,1,890,890,1.1
3374,805,java-beginner,java-beginner,4/30/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,gaming,,oan,False,b+,False,False,2,2,900,900,1
3939,45,java-beginner,java-beginner,5/13/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,aviation,aviation,fci,False,a,True,False,1,1,870,870,1.3
3268,2581,java-beginner,java-beginner,5/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,swissair,lufthansa,aviation,aviation,flm,False,b+,True,False,2,2,880,880,1.2
3592,2065,java-beginner,java-beginner,5/24/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a,True,False,2,1,875,875,1.25
2658,517,java-beginner,java-beginner,5/30/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b,False,False,3,3,900,900,1
3425,2068,java-beginner,java-beginner,5/31/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,b+,True,False,2,1,885,885,1.15
2177,2045,java-beginner,java-beginner,5/31/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,gaming,aviation,fci,True,a+,True,False,5,1,870,870,1.3
2334,67,java-beginner,java-beginner,6/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b,True,False,4,1,870,870,1.3
2877,68,java-beginner,java-beginner,6/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b,True,False,3,1,870,870,1.3
3128,2508,java-beginner,java-beginner,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,ecommerce,,rci,False,b+,False,False,2,2,900,900,1
1927,46,java-beginner,java-beginner,6/3/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,aviation,aviation,fci,True,a+,True,False,5,1,870,870,1.3
2768,692,java-beginner,java-beginner,6/8/2016 12:00:00 AM,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,nagarro,nagarro,gaming,,sne,False,b,False,False,3,1,900,900,1
3409,47,java-beginner,java-beginner,6/8/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,nagarro,aviation solutions,gaming,aviation,fci,True,a+,True,False,2,1,870,870,1.3
2235,48,java-beginner,java-beginner,6/8/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,nagarro,aviation solutions,gaming,aviation,fci,True,a+,True,False,5,1,870,870,1.3
3364,2692,java-beginner,java-beginner,6/8/2016 12:00:00 AM,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,nagarro,nagarro,gaming,,sne,False,b+,False,False,2,1,900,900,1
3661,49,java-beginner,java-beginner,6/20/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,swissair,aviation solutions,aviation,aviation,fci,True,a+,True,False,2,1,870,870,1.3
2653,580,java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,False,3,2,885,885,1.15
3326,2579,java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,a,True,False,2,2,870,870,1.3
3002,2582,java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,2,2,880,880,1.2
3281,524,java-beginner,java-beginner,6/23/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,ecommerce,,rci,False,b+,False,False,2,2,900,900,1
2712,582,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,False,3,2,885,885,1.15
3636,84,java-beginner,java-beginner,6/28/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,ifs bank,gaming,bfsi,onb,True,a+,True,False,2,1,870,870,1.3
3230,2503,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b+,False,False,2,2,900,900,1
3631,586,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,ecommerce,aviation,flm,True,a+,True,False,2,1,870,870,1.3
2756,2517,java-beginner,java-beginner,10/30/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b,False,False,3,3,900,900,1
3690,78,java-beginner,java-beginner,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,a,True,False,1,1,870,870,1.3
509,270,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,2/12/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b+,True,False,12,6,880,880,1.2
811,2528,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,4/15/2016 12:00:00 AM,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,True,10,10,880,880,1.2
173,2001,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,4/30/2016 12:00:00 AM,5/1/2016 12:00:00 AM,10/30/2016 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,True,a+,True,True,18,15,845,845,1.55
325,2260,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert,5/10/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,True,a+,True,True,14,10,820,820,1.8
223,2467,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,5/13/2016 12:00:00 AM,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,ecommerce,,fdp,True,a+,False,True,17,8,895,895,1.05
208,2275,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert,5/20/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,nagarro,nagarro,gaming,gaming,rmc,True,a,True,True,17,8,855,855,1.45
786,50,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,b,True,True,10,10,880,880,1.2
571,2029,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,gaming,bfsi,onb,False,a,True,True,11,10,895,895,1.05
746,2027,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/10/2016 12:00:00 AM,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,ifs bank,gaming,bfsi,onb,False,a,True,True,10,10,890,890,1.1
316,2030,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/13/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,b+,True,True,14,12,890,890,1.1
659,2465,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/28/2016 12:00:00 AM,9/1/2016 12:00:00 AM,12/31/2016 12:00:00 AM,shopperstop,customer analytics,ecommerce,,fdp,False,a,False,True,11,10,895,895,1.05
301,467,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/28/2016 12:00:00 AM,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,shopperstop,customer analytics,ecommerce,,fdp,True,a+,False,True,14,8,880,880,1.2
734,2136,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,True,10,10,880,880,1.2
665,28,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,gaming,bfsi,onb,False,a,True,True,11,10,895,895,1.05
166,2179,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert,12/30/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,aviation,aviation,fci,True,a+,True,True,18,12,860,860,1.4
1888,2299,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,12/13/2015 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b,False,False,6,5,900,900,1
1765,352,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,12/31/2015 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,True,a+,False,True,6,8,850,850,1.5
968,2538,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,2/29/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,swissair,lufthansa,aviation,aviation,flm,False,b+,True,False,9,6,895,895,1.05
2253,354,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,2/29/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,a+,False,True,5,6,860,860,1.4
1740,2530,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,3/31/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,True,a,True,True,6,6,840,840,1.6
963,296,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/5/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,admiral,customer analytics,gaming,,fdp,False,b+,False,False,9,5,920,920,0.8
945,297,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/13/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1745,2743,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/15/2016 12:00:00 AM,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,lop,False,b+,False,True,6,7,850,850,1.5
1003,531,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/16/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,flm,False,b+,True,True,9,8,855,855,1.45
845,378,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/22/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,lufthansa,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1590,2541,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/29/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,7,6,885,885,1.15
1523,547,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/30/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,7,6,885,885,1.15
1039,2352,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/2/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,True,a,False,True,9,8,850,850,1.5
987,357,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/3/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1794,544,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/25/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,6,6,880,880,1.2
1724,2296,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/27/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b,False,False,6,5,900,900,1
859,379,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/31/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1891,530,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/1/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,True,a+,True,True,6,6,830,830,1.7
1879,2297,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b,False,False,6,5,900,900,1
856,2540,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/3/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,a,True,False,9,6,885,885,1.15
2130,355,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/8/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,a+,False,True,5,6,860,860,1.4
1978,353,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/11/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,blackbaud+customer analytics,customer analytics,aviation,,fdp,False,a+,False,True,5,8,850,850,1.5
992,2723,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/19/2016 12:00:00 AM,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,blackbaud+customer analytics,nagarro,,,sne,False,b,False,False,9,5,900,900,1
974,2506,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate,6/25/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,blackbaud+customer analytics,customer analytics,gaming,,rci,False,b+,False,False,9,4,900,900,1
925,2724,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/25/2016 12:00:00 AM,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,blackbaud+customer analytics,nagarro,,,sne,False,b,False,False,9,5,900,900,1
1464,2815,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate,6/28/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,blackbaud+customer analytics,customer analytics,aviation,,oan,False,b,False,False,7,4,900,900,1
1066,2537,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,swissair,lufthansa,aviation,aviation,flm,False,b+,True,False,8,6,890,890,1.1
1696,543,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,blackbaud+customer analytics,lufthansa,aviation,aviation,flm,False,b,True,False,6,6,880,880,1.2
