454,java-expert+java-intermediate+java-beginner,6/30/2016 12:00:00 AM,lufthansa,.net-beginner+sharepoint-beginner,,,sne,33,uid,ui re-design,11/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,32,1000,1000
152,java-expert+java-intermediate+java-beginner,7/18/2016 12:00:00 AM,,.net-expert+sharepoint-expert,,,aviation solutions,413,cdm,customer document management,6/15/2016 12:00:00 AM,7/15/2016 12:00:00 AM,33,1000,1000
834,java-expert+java-intermediate+java-beginner,7/22/2016 12:00:00 AM,icici,java-intermediate,bfsi,,customer analytics,515,rci,real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,514,850,854
445,java-expert+java-intermediate+java-beginner,8/1/2016 12:00:00 AM,lufthansa,.net-intermediate+sharepoint-intermediate,,,aviation solutions,416,cdm,customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,35,1000,1000
506,java-expert+java-intermediate+java-beginner,8/13/2016 12:00:00 AM,lufthansa,.net-intermediate+sharepoint-beginner,aviation,,aviation solutions,418,cdm,customer document management,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,36,1000,1000
760,java-expert+java-intermediate+java-beginner,9/1/2016 12:00:00 AM,ifs bank,java-intermediate,bfsi,,customer analytics,516,rci,real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,515,860,864
258,java-expert+java-intermediate+java-beginner,9/25/2016 12:00:00 AM,netent,ios-intermediate,gaming,aviation,aviation solutions,39,fci,mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,38,1000,1000
783,java-expert+java-intermediate+java-beginner,9/30/2016 12:00:00 AM,ifs bank,java-expert,bfsi,,customer analytics,749,oan,online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,534,830,838
242,java-expert+java-intermediate+java-beginner,12/31/2016 12:00:00 AM,netent,java-expert+oracle-expert,gaming,bfsi,ifs bank,50,onb,online banking,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,49,1000,1000
142,java-expert+java-intermediate+java-beginner,12/31/2016 12:00:00 AM,,java-expert+oracle-expert,ecommerce,bfsi,ifs bank,51,onb,online banking,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,50,1000,1000
233,java-expert+java-intermediate+java-beginner,12/31/2016 12:00:00 AM,netent,java-intermediate+oracle-intermediate,gaming,,customer analytics,295,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,53,1000,1000
803,java-expert+java-intermediate+java-beginner,12/31/2016 12:00:00 AM,lufthansa,java-beginner+oracle-beginner,,gaming,nagarro,60,mre,mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,54,1000,1000
825,java-expert+java-intermediate+java-beginner,12/31/2016 12:00:00 AM,ifs bank,java-beginner+oracle-beginner,bfsi,gaming,nagarro,61,mre,mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,55,1000,1000
1133,java-intermediate+java-beginner,8/21/2016 12:00:00 AM,bmw,java-beginner+oracle-beginner,bfsi,gaming,nagarro,62,mre,mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,56,1000,1000
2001,java-intermediate+java-beginner,10/1/2016 12:00:00 AM,,java-beginner,bfsi,bfsi,ifs bank,78,onb,online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,584,820,834
1970,java-intermediate+java-beginner,9/30/2016 12:00:00 AM,,java-beginner+oracle-beginner,gaming,gaming,nagarro,64,mre,mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,58,1000,1000
1156,java-intermediate+java-beginner,10/1/2016 12:00:00 AM,,java-beginner+oracle-beginner,gaming,,customer analytics,300,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,59,1000,1000
1881,java-intermediate+java-beginner,9/21/2016 12:00:00 AM,,java-intermediate,gaming,gaming,nagarro,264,mre,mobile re-design,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,263,840,860
1636,java-intermediate+java-beginner,9/12/2016 12:00:00 AM,,java-beginner+oracle-beginner,bfsi,,customer analytics,302,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,61,1000,1000
1247,java-intermediate+java-beginner,11/11/2016 12:00:00 AM,nubridges,java-beginner+oracle-beginner,bfsi,,customer analytics,303,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,62,1000,1000
1913,java-intermediate+java-beginner,6/30/2016 12:00:00 AM,,java-intermediate,bfsi,,customer analytics,500,rci,real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,499,850,860
1796,java-intermediate+java-beginner,1/15/2016 12:00:00 AM,,java-intermediate,,,customer analytics,501,rci,real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,500,860,870
1276,java-intermediate+java-beginner,4/15/2016 12:00:00 AM,,java-beginner+oracle-beginner,,,customer analytics,306,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,70,1000,1000
1823,java-intermediate+java-beginner,5/20/2016 12:00:00 AM,,java-intermediate,,,customer analytics,814,oan,online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,813,830,838
1030,java-intermediate+java-beginner,6/6/2016 12:00:00 AM,,java-beginner+oracle-beginner,,,customer analytics,308,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,72,1000,1000
1118,java-intermediate+java-beginner,6/1/2016 12:00:00 AM,ja,java-beginner+oracle-beginner,gaming,,customer analytics,309,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,73,1000,1000
2131,java-intermediate+java-beginner,5/20/2016 12:00:00 AM,,java-intermediate,gaming,gaming,nagarro,274,mre,mobile re-design,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,273,805,819
967,java-intermediate+java-beginner,5/20/2016 12:00:00 AM,,java-beginner+oracle-beginner,gaming,,customer analytics,310,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,74,1000,1000
1827,java-intermediate+java-beginner,4/22/2016 12:00:00 AM,ifs bank,java-beginner+oracle-beginner,bfsi,,customer analytics,311,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,75,1000,1000
1825,java-intermediate+java-beginner,5/20/2016 12:00:00 AM,ifs bank,java-intermediate,bfsi,,customer analytics,751,oan,online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,750,820,828
1572,java-intermediate+java-beginner,6/28/2016 12:00:00 AM,,java-intermediate+mongodb-intermediate,bfsi,aviation,aviation solutions,90,fci,mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,89,1000,1000
1116,java-intermediate+java-beginner,4/15/2016 12:00:00 AM,qwerty,java-intermediate+mongodb-intermediate,bfsi,aviation,aviation solutions,91,fci,mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,90,1000,1000
1956,java-intermediate+java-beginner,6/17/2016 12:00:00 AM,,java-beginner,bfsi,bfsi,ifs bank,20,onb,online banking,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,64,805,813
1537,java-intermediate+java-beginner,7/1/2016 12:00:00 AM,,java-intermediate+mongodb-intermediate,bfsi,aviation,aviation solutions,93,fci,mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,92,1000,1000
1152,java-intermediate+java-beginner,4/8/2016 12:00:00 AM,,java-intermediate+mongodb-intermediate,bfsi,aviation,aviation solutions,94,fci,mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,93,1000,1000
1623,java-intermediate+java-beginner,6/20/2016 12:00:00 AM,,java-intermediate+mongodb-intermediate,bfsi,aviation,aviation solutions,95,fci,mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,94,1000,1000
1487,java-intermediate+java-beginner,6/1/2016 12:00:00 AM,,.net-expert+azure-expert,gaming,industrial automation,ge,102,inf,informatics,7/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,101,1000,1000
1313,java-intermediate+java-beginner,5/12/2016 12:00:00 AM,admiral,ios-intermediate,gaming,gaming,nagarro,277,rmc,rmc,6/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,105,1000,1000
2063,java-intermediate+java-beginner,5/2/2016 12:00:00 AM,,java-intermediate,gaming,gaming,nagarro,263,mre,mobile re-design,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,262,805,825
1687,java-intermediate+java-beginner,6/1/2016 12:00:00 AM,,java-expert+mongodb-expert,gaming,,nagarro,678,sne,s98,7/15/2016 12:00:00 AM,8/31/2016 12:00:00 AM,108,1000,1000
1323,java-intermediate+java-beginner,6/1/2016 12:00:00 AM,,.net-expert+wpf-expert,gaming,industrial automation,blackbaud,370,con,crm online,6/15/2016 12:00:00 AM,7/15/2016 12:00:00 AM,109,1000,1000
1720,java-intermediate+java-beginner,5/27/2016 12:00:00 AM,,java-intermediate,gaming,gaming,nagarro,272,mre,mobile re-design,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,271,840,854
1533,java-intermediate+java-beginner,5/20/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,gaming,life sciences,netenvironment,211,cdd,clinical data discovery,6/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,111,1000,1000
2199,java-beginner,2/15/2016 12:00:00 AM,,java-beginner,ecommerce,bfsi,ifs bank,17,onb,online banking,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,48,825,833
2324,java-beginner,3/11/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,gaming,life sciences,netenvironment,212,cdd,clinical data discovery,6/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,113,1000,1000
2919,java-beginner,4/8/2016 12:00:00 AM,blackbaud,.net-beginner+wpf-beginner,ecommerce,industrial automation,ge,115,inf,informatics,10/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,114,1000,1000
2298,java-beginner,4/29/2016 12:00:00 AM,,.net-beginner+wpf-beginner,gaming,industrial automation,ge,116,inf,informatics,10/1/2016 12:00:00 AM,10/1/2017 12:00:00 AM,115,1000,1000
3927,java-beginner,4/29/2016 12:00:00 AM,,.net-beginner+sql server-beginner,ecommerce,industrial automation,ge,117,inf,informatics,10/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,116,1000,1000
3374,java-beginner,4/30/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,gaming,life sciences,netenvironment,213,cdd,clinical data discovery,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,127,1000,1000
3939,java-beginner,5/13/2016 12:00:00 AM,,java-beginner,aviation,aviation,aviation solutions,48,fci,mobility solutions for fast check in,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,46,840,844
2598,java-beginner,5/13/2016 12:00:00 AM,,.net-intermediate+wpf-intermediate,ecommerce,industrial automation,ge,130,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,129,1000,1000
3268,java-beginner,5/20/2016 12:00:00 AM,swissair,java-beginner,aviation,aviation,aviation solutions,46,fci,mobility solutions for fast check in,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,44,855,859
3592,java-beginner,5/24/2016 12:00:00 AM,,java-beginner,gaming,gaming,nagarro,68,mre,mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,19,845,875
2658,java-beginner,5/30/2016 12:00:00 AM,,.net-beginner+wpf-beginner,gaming,industrial automation,ge,133,inf,informatics,12/1/2016 12:00:00 AM,10/1/2017 12:00:00 AM,132,1000,1000
3425,java-beginner,5/31/2016 12:00:00 AM,,java-expert+aws cloud-expert,gaming,aviation,lufthansa,134,flm,flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,133,1000,1000
2177,java-beginner,5/31/2016 12:00:00 AM,,java-beginner,gaming,gaming,nagarro,67,mre,mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,18,820,850
2334,java-beginner,6/1/2016 12:00:00 AM,nagarro,java-expert+oracle-expert,gaming,aviation,lufthansa,136,flm,flight maintenace,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,135,1000,1000
2877,java-beginner,6/1/2016 12:00:00 AM,nagarro,java-intermediate+oracle-intermediate,gaming,,customer analytics,296,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,136,1000,1000
2409,java-beginner,6/1/2016 12:00:00 AM,blackbaud,java-intermediate+oracle-intermediate,ecommerce,,customer analytics,297,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,137,1000,1000
3608,java-beginner,6/1/2016 12:00:00 AM,,java-intermediate+oracle-intermediate,ecommerce,,customer analytics,298,fdp,front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,138,1000,1000
3128,java-beginner,6/1/2016 12:00:00 AM,,java-expert+angularjs-expert+oracle-expert,ecommerce,aviation,lufthansa,140,flm,flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,139,1000,1000
1927,java-beginner,6/3/2016 12:00:00 AM,,java-beginner,aviation,aviation,lufthansa,579,flm,flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,87,815,849
2342,java-beginner,6/3/2016 12:00:00 AM,swissair,java-expert+aws cloud-expert,aviation,aviation,lufthansa,142,flm,flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,141,1000,1000
2312,java-beginner,6/8/2016 12:00:00 AM,swissair,.net-expert+sql server-expert,aviation,life sciences,netenvironment,209,cdd,clinical data discovery,6/15/2016 12:00:00 AM,12/31/2018 12:00:00 AM,143,1000,1000
2768,java-beginner,6/8/2016 12:00:00 AM,nagarro,.net-expert+sql server-expert,gaming,aviation,aviation solutions,482,see,secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,144,1000,1000
3409,java-beginner,6/8/2016 12:00:00 AM,nagarro,java-beginner,gaming,,customer analytics,504,rci,real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,79,825,835
2235,java-beginner,6/8/2016 12:00:00 AM,nagarro,java-beginner,gaming,bfsi,ifs bank,18,onb,online banking,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,51,825,833
3364,java-beginner,6/8/2016 12:00:00 AM,nagarro,.net-expert+wpf-expert,gaming,ecommerce,blackbaud,372,con,crm online,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,149,1000,1000
3661,java-beginner,6/20/2016 12:00:00 AM,swissair,java-beginner,aviation,aviation,aviation solutions,202,fci,mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,817,805,809
2653,java-beginner,6/20/2016 12:00:00 AM,,.net-expert+sql server-expert,aviation,aviation,aviation solutions,483,see,secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,150,1000,1000
3326,java-beginner,6/20/2016 12:00:00 AM,,java-beginner,aviation,aviation,lufthansa,580,flm,flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,88,840,874
3002,java-beginner,6/20/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,aviation,,aviation solutions,149,mfr,multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,152,1000,1000
2311,java-beginner,6/23/2016 12:00:00 AM,,.net-expert+azure-expert,ecommerce,,aviation solutions,154,mfr,multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,153,1000,1000
3281,java-beginner,6/23/2016 12:00:00 AM,,.net-expert+azure-expert,ecommerce,,aviation solutions,155,mfr,multi-facility reporting,10/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,154,1000,1000
2712,java-beginner,6/28/2016 12:00:00 AM,,.net-intermediate+azure-beginner,aviation,,aviation solutions,156,mfr,multi-facility reporting,11/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,155,1000,1000
3636,java-beginner,6/28/2016 12:00:00 AM,,java-beginner,gaming,,customer analytics,508,rci,real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,81,820,830
3142,java-beginner,6/28/2016 12:00:00 AM,,.net-beginner+sql server-beginner,gaming,industrial automation,ge,158,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,157,1000,1000
3230,java-beginner,6/28/2016 12:00:00 AM,,.net-beginner+sql server-beginner,gaming,industrial automation,ge,159,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,158,1000,1000
3631,java-beginner,6/28/2016 12:00:00 AM,,java-beginner,ecommerce,,customer analytics,509,rci,real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,82,825,835
2756,java-beginner,10/30/2016 12:00:00 AM,,.net-beginner+sql server-beginner,gaming,industrial automation,ge,161,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,160,1000,1000
3690,java-beginner,12/31/2016 12:00:00 AM,,java-beginner,bfsi,bfsi,ifs bank,86,onb,online banking,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,804,840,854
2657,java-beginner,3/31/2017 12:00:00 AM,,.net-beginner+sql server-beginner,ecommerce,industrial automation,ge,163,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,162,1000,1000
3789,java-beginner,5/31/2017 12:00:00 AM,,.net-beginner+sql server-beginner,gaming,industrial automation,ge,164,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,163,1000,1000
702,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,1/29/2016 12:00:00 AM,,java-expert,gaming,gaming,nagarro,260,mre,mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,68,800,830
509,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,2/12/2016 12:00:00 AM,nagarro,java-expert,gaming,gaming,nagarro,275,rmc,rmc,6/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,102,800,810
811,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,4/15/2016 12:00:00 AM,,.net-beginner+azure-beginner,aviation,industrial automation,ge,165,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,164,1000,1000
173,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,4/30/2016 12:00:00 AM,,.net-beginner+azure-beginner,bfsi,industrial automation,ge,166,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,165,1000,1000
325,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/10/2016 12:00:00 AM,nagarro,.net-beginner+azure-beginner,gaming,industrial automation,ge,167,inf,informatics,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,166,1000,1000
223,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/13/2016 12:00:00 AM,,java-intermediate,ecommerce,aviation,aviation solutions,178,fci,mobility solutions for fast check in,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,177,800,808
726,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/13/2016 12:00:00 AM,shopperstop,.net-intermediate+wpf-intermediate,ecommerce,industrial automation,ge,181,inf,informatics,1/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,180,1000,1000
288,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/13/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,aviation,,aviation solutions,153,mfr,multi-facility reporting,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,181,1000,1000
208,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,5/20/2016 12:00:00 AM,nagarro,.net-intermediate+sql server-intermediate,gaming,energy & utilities,tbx,664,mbs,mobile scheduler,7/15/2016 12:00:00 AM,12/31/2017 12:00:00 AM,191,1000,1000
786,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/1/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,bfsi,energy & utilities,tbx,665,mbs,mobile scheduler,7/15/2016 12:00:00 AM,12/31/2017 12:00:00 AM,192,1000,1000
571,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/1/2016 12:00:00 AM,,.net-beginner+wpf-beginner,gaming,industrial automation,ge,194,inf,informatics,2/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,193,1000,1000
746,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/10/2016 12:00:00 AM,,.net-beginner+wpf-beginner,gaming,industrial automation,ge,195,inf,informatics,2/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,194,1000,1000
316,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/13/2016 12:00:00 AM,,.net-beginner+wpf-beginner,bfsi,industrial automation,ge,196,inf,informatics,2/1/2017 12:00:00 AM,3/1/2018 12:00:00 AM,195,1000,1000
659,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,shopperstop,.net-expert+sql server-expert,ecommerce,aviation,aviation solutions,484,see,secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,208,1000,1000
301,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,shopperstop,.net-intermediate+sql server-intermediate,ecommerce,energy & utilities,tbx,666,mbs,mobile scheduler,7/15/2016 12:00:00 AM,12/31/2017 12:00:00 AM,210,1000,1000
734,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,aviation,energy & utilities,tbx,766,epf,efpr,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,211,1000,1000
583,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/28/2016 12:00:00 AM,,.net-intermediate+sql server-intermediate,aviation,energy & utilities,tbx,767,epf,efpr,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,212,1000,1000
452,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/30/2016 12:00:00 AM,blackbaud,.net-intermediate+sql server-intermediate,ecommerce,energy & utilities,tbx,772,epf,efpr,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,213,1000,1000
665,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,6/30/2016 12:00:00 AM,,.net-beginner+sql server-beginner,gaming,life sciences,netenvironment,215,cdd,clinical data discovery,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,214,1000,1000
166,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,12/30/2016 12:00:00 AM,,.net-beginner+sql server-beginner,aviation,life sciences,netenvironment,216,cdd,clinical data discovery,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,215,1000,1000
1888,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,12/13/2015 12:00:00 AM,,java-intermediate,,,customer analytics,505,rci,real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,504,850,860
