EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,ResourceExp,RequiredExp,cost1,cost2,score
152,522,java-expert+java-intermediate+java-beginner,java-intermediate,7/18/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,9,4,905,905,0.95
834,748,java-expert+java-intermediate+java-beginner,java-expert,7/22/2016 12:00:00 AM,7/22/2016 12:00:00 AM,12/31/2016 12:00:00 AM,icici,customer analytics,bfsi,,oan,True,a,False,True,10,10,860,860,1.4
760,81,java-expert+java-intermediate+java-beginner,java-beginner,9/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,True,a,True,False,10,1,870,870,1.3
258,2069,java-expert+java-intermediate+java-beginner,java-expert,9/25/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a,True,True,15,8,875,875,1.25
783,749,java-expert+java-intermediate+java-beginner,java-expert,9/30/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,ifs bank,customer analytics,bfsi,,oan,True,a+,False,True,10,8,860,860,1.4
242,2268,java-expert+java-intermediate+java-beginner,java-expert,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a,True,True,15,10,865,865,1.35
233,268,java-expert+java-intermediate+java-beginner,java-expert,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a,True,True,15,10,865,865,1.35
803,712,java-expert+java-intermediate+java-beginner,java-beginner,12/31/2016 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,lufthansa,nagarro,,,sne,False,b+,False,False,10,4,910,910,0.9
825,2089,java-expert+java-intermediate+java-beginner,java-beginner,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,True,a,True,False,10,1,870,870,1.3
1133,751,java-intermediate+java-beginner,java-intermediate,8/21/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,bmw,customer analytics,bfsi,,oan,False,a,False,False,8,6,900,900,1
2001,2204,java-intermediate+java-beginner,java-intermediate,10/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,bfsi,aviation,fci,True,a+,True,False,5,5,870,870,1.3
1970,2809,java-intermediate+java-beginner,java-intermediate,9/30/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,gaming,,oan,False,b+,False,False,5,4,905,905,0.95
1156,2515,java-intermediate+java-beginner,java-intermediate,10/1/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b,False,False,8,6,910,910,0.9
1881,2272,java-intermediate+java-beginner,java-intermediate,9/21/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a+,True,False,6,4,870,870,1.3
1636,521,java-intermediate+java-beginner,java-intermediate,9/12/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,bfsi,,rci,False,b+,False,False,6,6,900,900,1
1247,205,java-intermediate+java-beginner,java-intermediate,11/11/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,nubridges,aviation solutions,bfsi,aviation,fci,False,a,True,False,8,5,905,905,0.95
1913,18,java-intermediate+java-beginner,java-beginner,6/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,a+,True,False,6,4,870,870,1.3
1276,2522,java-intermediate+java-beginner,java-intermediate,4/15/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b,False,False,8,4,900,900,1
1823,2750,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,a+,False,True,6,6,860,860,1.4
1030,2815,java-intermediate+java-beginner,java-intermediate,6/6/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,9,4,905,905,0.95
1118,2505,java-intermediate+java-beginner,java-intermediate,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,ja,customer analytics,gaming,,rci,False,a,False,False,8,6,900,900,1
2131,178,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,gaming,aviation,fci,True,a+,True,True,5,8,850,850,1.5
1827,9,java-intermediate+java-beginner,java-beginner,4/22/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,False,b,True,False,6,2,870,870,1.3
1825,750,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,ifs bank,customer analytics,bfsi,,oan,True,a+,False,True,6,6,850,850,1.5
1956,2208,java-intermediate+java-beginner,java-intermediate,6/17/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,bfsi,aviation,fci,True,a+,True,False,5,5,870,870,1.3
1537,500,java-intermediate+java-beginner,java-intermediate,7/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,bfsi,,rci,False,b+,False,False,7,6,905,905,0.95
1623,21,java-intermediate+java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,a+,True,False,7,4,875,875,1.25
1313,505,java-intermediate+java-beginner,java-intermediate,5/12/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,admiral,customer analytics,gaming,,rci,False,a,False,False,8,6,900,900,1
2063,2514,java-intermediate+java-beginner,java-intermediate,5/2/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,True,a+,False,True,5,6,850,850,1.5
1687,2500,java-intermediate+java-beginner,java-intermediate,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b+,False,False,6,6,900,900,1
1720,2263,java-intermediate+java-beginner,java-intermediate,5/27/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a+,True,False,6,4,870,870,1.3
2199,2585,java-beginner,java-beginner,2/15/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,ecommerce,aviation,flm,True,a+,True,False,5,1,870,870,1.3
3927,2079,java-beginner,java-beginner,4/29/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,ifs bank,ecommerce,bfsi,onb,False,a,True,False,1,1,890,890,1.1
3939,44,java-beginner,java-beginner,5/13/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,aviation,aviation,fci,False,a,True,False,1,1,870,870,1.3
3268,2581,java-beginner,java-beginner,5/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,swissair,lufthansa,aviation,aviation,flm,False,b+,True,False,2,2,880,880,1.2
3592,66,java-beginner,java-beginner,5/24/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a,True,False,2,1,875,875,1.25
3425,2067,java-beginner,java-beginner,5/31/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,b+,True,False,2,1,885,885,1.15
2177,2044,java-beginner,java-beginner,5/31/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,gaming,aviation,fci,True,a+,True,False,5,1,870,870,1.3
2334,68,java-beginner,java-beginner,6/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b,True,False,4,1,870,870,1.3
2877,2065,java-beginner,java-beginner,6/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,False,b,True,False,3,1,870,870,1.3
3128,2503,java-beginner,java-beginner,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,ecommerce,,rci,False,b+,False,False,2,2,900,900,1
1927,2086,java-beginner,java-beginner,6/3/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,ifs bank,aviation,bfsi,onb,True,a+,True,False,5,1,870,870,1.3
3409,46,java-beginner,java-beginner,6/8/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,nagarro,aviation solutions,gaming,aviation,fci,True,a+,True,False,2,1,870,870,1.3
2235,47,java-beginner,java-beginner,6/8/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,nagarro,aviation solutions,gaming,aviation,fci,True,a+,True,False,5,1,870,870,1.3
3661,48,java-beginner,java-beginner,6/20/2016 12:00:00 AM,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,swissair,aviation solutions,aviation,aviation,fci,True,a+,True,False,2,1,870,870,1.3
2653,582,java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,False,3,2,885,885,1.15
3326,2579,java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,a,True,False,2,2,870,870,1.3
3002,2580,java-beginner,java-beginner,6/20/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,2,2,880,880,1.2
3281,2524,java-beginner,java-beginner,6/23/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,ecommerce,,rci,False,b+,False,False,2,2,900,900,1
2712,2582,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,False,3,2,885,885,1.15
3636,585,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,gaming,aviation,flm,True,a+,True,False,2,1,870,870,1.3
3142,581,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,gaming,aviation,flm,False,a,True,False,2,2,890,890,1.1
3230,2518,java-beginner,java-beginner,6/28/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b+,False,False,2,2,900,900,1
3631,2586,java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,ecommerce,aviation,flm,True,a+,True,False,2,1,870,870,1.3
2756,2523,java-beginner,java-beginner,10/30/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,gaming,,rci,False,b,False,False,3,3,900,900,1
3690,78,java-beginner,java-beginner,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,a,True,False,1,1,870,870,1.3
811,136,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,4/15/2016 12:00:00 AM,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,True,10,10,880,880,1.2
173,2001,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,4/30/2016 12:00:00 AM,5/1/2016 12:00:00 AM,10/30/2016 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,True,a+,True,True,18,15,845,845,1.55
325,260,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert,5/10/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,True,a+,True,True,14,10,820,820,1.8
223,2027,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,5/13/2016 12:00:00 AM,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,ifs bank,ecommerce,bfsi,onb,True,a+,True,True,17,10,885,885,1.15
208,2260,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert,5/20/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro,nagarro,gaming,gaming,mre,True,a,True,True,17,10,845,845,1.55
786,2050,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,b,True,True,10,10,880,880,1.2
571,2029,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,gaming,bfsi,onb,False,a,True,True,11,10,895,895,1.05
746,29,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/10/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,gaming,bfsi,onb,False,a,True,True,10,10,890,890,1.1
316,30,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/13/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,,ifs bank,bfsi,bfsi,onb,False,b+,True,True,14,12,890,890,1.1
659,468,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/28/2016 12:00:00 AM,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,shopperstop,customer analytics,ecommerce,,fdp,False,a,False,True,11,10,895,895,1.05
301,465,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/28/2016 12:00:00 AM,9/1/2016 12:00:00 AM,12/31/2016 12:00:00 AM,shopperstop,customer analytics,ecommerce,,fdp,True,a+,False,True,14,10,870,870,1.3
734,2136,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,10/1/2016 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b,True,True,10,10,880,880,1.2
583,534,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,12/1/2016 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,True,11,15,880,880,1.2
452,2028,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,blackbaud,ifs bank,ecommerce,bfsi,onb,False,b+,True,True,12,10,910,910,0.9
665,467,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert+oracle-expert,6/30/2016 12:00:00 AM,12/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,gaming,,fdp,False,a,False,True,11,8,905,905,0.95
166,2179,java-expert+java-intermediate+java-beginner+oracle-expert+oracle-intermediate+oracle-beginner,java-expert,12/30/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,aviation,aviation,fci,True,a+,True,True,18,12,860,860,1.4
1888,2379,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,12/13/2015 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b,False,False,6,5,900,900,1
1765,2352,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,12/31/2015 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,True,a+,False,True,6,8,850,850,1.5
2253,2355,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,2/29/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,a+,False,True,5,6,860,860,1.4
1740,4,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,3/31/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,,ifs bank,aviation,bfsi,onb,True,a,True,False,6,6,870,870,1.3
945,296,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/13/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1745,743,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/15/2016 12:00:00 AM,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,lop,False,b+,False,True,6,7,850,850,1.5
1003,2139,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/16/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,flm,False,b+,True,True,9,8,855,855,1.45
845,297,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/22/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,lufthansa,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1590,2003,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/29/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,,ifs bank,aviation,bfsi,onb,False,b+,True,False,7,6,905,905,0.95
1523,2004,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,4/30/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,,ifs bank,aviation,bfsi,onb,False,b+,True,False,7,6,905,905,0.95
1039,352,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/2/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,True,a,False,True,9,8,850,850,1.5
987,299,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/3/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1794,2540,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/25/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,6,6,880,880,1.2
1724,2295,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/27/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b,False,False,6,5,900,900,1
859,378,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,5/31/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b+,False,False,9,5,900,900,1
1891,2138,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/1/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,True,a+,True,True,6,6,830,830,1.7
1879,2299,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,b,False,False,6,5,900,900,1
856,2546,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/3/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,a,True,False,9,6,885,885,1.15
2130,354,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/8/2016 12:00:00 AM,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,,customer analytics,,,fdp,False,a+,False,True,5,6,860,860,1.4
1978,138,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/11/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,blackbaud+ customer analytics,lufthansa,aviation,aviation,flm,False,a+,True,True,5,6,860,860,1.4
992,725,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/19/2016 12:00:00 AM,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,blackbaud+ customer analytics,nagarro,,,sne,False,b,False,False,9,5,900,900,1
925,726,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/25/2016 12:00:00 AM,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,blackbaud+ customer analytics,nagarro,,,sne,False,b,False,False,9,5,900,900,1
1464,542,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,blackbaud+ customer analytics,lufthansa,aviation,aviation,flm,False,b,True,False,7,6,885,885,1.15
1066,543,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,swissair,lufthansa,aviation,aviation,flm,False,b+,True,False,8,6,890,890,1.1
1696,541,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,blackbaud+ customer analytics,lufthansa,aviation,aviation,flm,False,b,True,False,6,6,880,880,1.2
2220,2547,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,a,True,False,5,6,870,870,1.3
985,546,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,9,6,895,895,1.05
957,544,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,b+,True,False,9,6,895,895,1.05
1695,536,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate+oracle-intermediate,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,,lufthansa,aviation,aviation,flm,False,a,True,False,6,6,870,870,1.3
1771,2752,java-intermediate+java-beginner+oracle-intermediate+oracle-beginner,java-intermediate,6/28/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b,False,False,6,4,900,900,1
